Date,Price,Open,High,Low,Vol.,Change %
6/28/2023,285.29,284.82,289.55,284.06,16.72M,-0.61%
6/29/2023,281.53,284.5,286.57,280.69,15.40M,-1.32%
6/30/2023,286.98,284.76,289.05,284.42,19.69M,1.94%
7/3/2023,286.02,286.7,289.4,284.85,8.63M,-0.33%
7/5/2023,294.37,287.65,298.12,286.36,33.87M,2.92%
7/6/2023,291.99,295.89,298.12,291.31,47.73M,-0.81%
7/7/2023,290.53,292.18,296.2,288.66,25.59M,-0.50%
7/10/2023,294.1,295.55,298.13,287.05,37.06M,1.23%
7/11/2023,298.29,293.9,300.18,291.9,27.59M,1.42%
7/12/2023,309.34,301.74,309.45,300.1,36.68M,3.70%
7/13/2023,313.41,313.62,316.24,310.29,30.28M,1.32%
7/14/2023,308.87,311.79,314.88,307.36,23.05M,-1.45%
7/17/2023,310.62,307.54,311.71,304.71,25.32M,0.57%
7/18/2023,312.05,310.88,314.2,307.62,20.76M,0.46%
7/19/2023,316.01,313.03,318.68,310.52,21.76M,1.27%
7/20/2023,302.52,313.5,315.54,302.22,23.84M,-4.27%
7/21/2023,294.26,304.57,305.46,291.2,42.14M,-2.73%
7/24/2023,291.61,295.78,297.52,288.3,24.95M,-0.90%
7/25/2023,294.47,295.19,298.3,291.86,19.59M,0.98%
7/26/2023,298.57,301.19,301.77,291.9,47.26M,1.39%
7/27/2023,311.71,325.12,325.35,309.84,64.23M,4.40%
7/28/2023,325.48,316.88,326.2,314.25,39.22M,4.42%
7/31/2023,318.6,323.69,325.66,317.59,25.80M,-2.11%
8/1/2023,322.71,317.54,324.14,314.66,22.89M,1.29%
8/2/2023,314.31,318,318.39,310.65,20.46M,-2.60%
8/3/2023,313.19,309.93,315.95,309.93,15.22M,-0.36%
8/4/2023,310.73,314.96,318.41,310.2,17.61M,-0.79%
8/7/2023,316.56,313.23,317.07,310.46,16.24M,1.88%
8/8/2023,312.64,314.4,317.89,310.11,15.18M,-1.24%
8/9/2023,305.21,312.88,313.63,302.85,19.96M,-2.38%
8/10/2023,305.74,307.94,312.34,303.87,14.36M,0.17%
8/11/2023,301.64,302.57,304.72,300.36,14.05M,-1.34%
8/14/2023,306.19,300.98,306.21,298.25,15.64M,1.51%
8/15/2023,301.95,306.14,307.23,300.03,11.62M,-1.38%
8/16/2023,294.29,300.2,301.08,294.28,18.55M,-2.54%
8/17/2023,285.09,293.05,296.05,284.95,23.95M,-3.13%
8/18/2023,283.25,279.03,285.69,274.38,35.35M,-0.65%
8/21/2023,289.9,283.45,290.5,281.85,20.18M,2.35%
8/22/2023,287.6,292.55,292.9,286.75,13.00M,-0.79%
8/23/2023,294.24,288.5,297.4,287.67,18.29M,2.31%
8/24/2023,286.75,298.5,299.46,286.64,18.36M,-2.55%
8/25/2023,285.5,286.13,288.39,276.03,23.70M,-0.44%
8/28/2023,290.26,288,291.45,285.8,14.24M,1.67%
8/29/2023,297.99,288.58,299.15,288.18,20.84M,2.66%
8/30/2023,295.1,297.17,298.29,293.43,17.72M,-0.97%
8/31/2023,295.89,295.8,301.1,295.66,17.23M,0.27%
9/1/2023,296.38,299.37,301.74,294.47,12.84M,0.17%
9/5/2023,300.15,297.02,301.39,295.51,14.96M,1.27%
9/6/2023,299.17,301.71,303.3,295.66,15.42M,-0.33%
9/7/2023,298.67,298,307.05,292.22,33.75M,-0.17%
9/8/2023,297.89,299.22,305.25,296.78,17.57M,-0.26%
9/11/2023,307.56,301.41,309.04,301.28,19.49M,3.25%
9/12/2023,301.66,306.33,308.66,300.23,13.48M,-1.92%
9/13/2023,305.06,302.36,307.18,301.32,13.21M,1.13%
9/14/2023,311.72,306.74,312.87,305.03,19.34M,2.18%
9/15/2023,300.31,311.61,312,298.75,28.13M,-3.66%
9/18/2023,302.55,298.19,303.6,297.8,14.23M,0.75%
9/19/2023,305.07,302.48,306.17,299.81,15.93M,0.83%
9/20/2023,299.67,305.05,308.06,299.43,19.38M,-1.77%
9/21/2023,295.73,295.7,300.26,293.27,21.32M,-1.31%
9/22/2023,299.08,299.3,305.38,298.27,25.37M,1.13%
9/25/2023,300.83,295.64,300.95,293.7,18.99M,0.59%
9/26/2023,298.96,297.66,300.3,296.01,19.42M,-0.62%
9/27/2023,297.74,300.45,301.3,286.79,36.43M,-0.41%
9/28/2023,303.96,298.93,306.33,296.7,22.17M,2.09%
9/29/2023,300.21,307.38,310.64,299.36,25.37M,-1.23%
10/2/2023,306.82,302.74,307.18,301.63,16.27M,2.20%
10/3/2023,300.94,304.26,306.77,299.64,17.36M,-1.92%
10/4/2023,305.58,298.73,306.9,298.5,16.88M,1.54%
10/5/2023,304.79,304.63,306.21,299.5,19.13M,-0.26%
10/6/2023,315.43,301.44,316.31,300.91,21.80M,3.49%
10/9/2023,318.36,312.5,320.33,311.82,22.50M,0.93%
10/10/2023,321.84,319.12,324.66,318.16,19.04M,1.09%
10/11/2023,327.82,323.01,328.83,322.95,22.04M,1.86%
10/12/2023,324.16,328,330.54,322.69,20.53M,-1.12%
10/13/2023,314.69,323.53,325.05,312.37,21.36M,-2.92%
10/16/2023,321.15,318.64,321.82,315.52,16.54M,2.05%
10/17/2023,324,318.18,324.4,317.3,16.39M,0.89%
10/18/2023,316.97,321.39,325.94,315.56,16.85M,-2.17%
10/19/2023,312.81,319.88,321.89,311.75,18.71M,-1.31%
10/20/2023,308.65,314.14,315.3,306.47,22.31M,-1.33%
10/23/2023,314.01,309.5,317.36,307.26,17.80M,1.74%
10/24/2023,312.55,316.78,318.35,310.63,19.53M,-0.46%
10/25/2023,299.53,310,310.88,298.84,42.19M,-4.17%
10/26/2023,288.35,295,295,279.4,66.68M,-3.73%
10/27/2023,296.73,294.48,299.31,292.97,29.60M,2.91%
10/30/2023,302.66,299.09,309.4,299.05,28.44M,2.00%
10/31/2023,301.27,303.31,303.68,296.86,19.43M,-0.46%
11/1/2023,311.85,301.85,312.74,301.85,20.43M,3.51%
11/2/2023,310.87,317.3,318.82,308.33,21.63M,-0.31%
11/3/2023,314.6,312.55,315.55,311.02,16.76M,1.20%
11/6/2023,315.8,315.98,318.33,314.45,12.89M,0.38%
11/7/2023,318.82,317.06,321,315.12,14.06M,0.96%
11/8/2023,319.78,318.14,321.33,314.88,13.61M,0.30%
11/9/2023,320.55,319.42,324.18,318.8,16.10M,0.24%
11/10/2023,328.77,319.94,329.1,319.46,19.12M,2.56%
11/13/2023,329.19,326.2,332.33,325.7,16.91M,0.13%
11/14/2023,336.31,334.54,338.1,333.33,17.18M,2.16%
11/15/2023,332.71,337.93,338.4,330.02,14.53M,-1.07%
11/16/2023,334.19,329.37,334.58,326.38,18.93M,0.44%
11/17/2023,335.04,330.26,335.5,329.35,14.52M,0.25%
11/20/2023,339.97,334.89,341.87,334.19,16.98M,1.47%
11/21/2023,336.98,338.33,339.9,335.9,12.03M,-0.88%
11/22/2023,341.49,339.21,342.92,338.58,10.72M,1.34%
11/24/2023,338.23,340.13,341.86,336.77,5.47M,-0.95%
11/27/2023,334.7,336.18,339.9,334.2,15.68M,-1.04%
11/28/2023,338.99,333.4,339.38,333.4,12.64M,1.28%
11/29/2023,332.2,339.69,339.9,330.78,16.02M,-2.00%
11/30/2023,327.15,331.89,333.5,322.4,23.15M,-1.52%
12/1/2023,324.82,325.48,326.86,320.76,15.28M,-0.71%
12/4/2023,320.02,317.29,320.86,313.66,19.04M,-1.48%
12/5/2023,318.29,318.98,321.88,315.39,16.95M,-0.54%
12/6/2023,317.45,321.93,322.25,317.04,11.29M,-0.26%
12/7/2023,326.59,317.77,328.24,317.77,15.91M,2.88%
12/8/2023,332.75,323.09,333.17,323,14.09M,1.89%
12/11/2023,325.28,329.4,329.89,319.99,25.80M,-2.24%
12/12/2023,334.22,324.6,334.47,324.56,18.49M,2.75%
12/13/2023,334.74,333.93,338.37,332.64,16.35M,0.16%
12/14/2023,333.17,333.85,334.7,328.64,19.61M,-0.47%
12/15/2023,334.92,331.99,338.66,331.22,31.78M,0.53%
12/18/2023,344.62,337.48,347.56,337.02,18.99M,2.90%
12/19/2023,350.36,345.58,353.6,345.12,17.73M,1.67%
12/20/2023,349.28,348.65,354.96,347.79,16.37M,-0.31%
12/21/2023,354.09,352.98,356.4,349.21,15.29M,1.38%
12/22/2023,353.39,355.58,357.2,351.22,11.77M,-0.20%
12/26/2023,354.83,354.99,356.98,353.45,9.90M,0.41%
12/27/2023,357.83,356.07,359,355.31,13.21M,0.85%
12/28/2023,358.32,359.7,361.9,357.81,11.80M,0.14%
12/29/2023,353.96,358.99,360,351.82,14.99M,-1.22%
1/2/2024,346.29,351.32,353.16,340.01,19.04M,-2.17%
1/3/2024,344.47,344.98,347.95,343.17,15.45M,-0.53%
1/4/2024,347.12,344.5,348.15,343.4,12.10M,0.77%
1/5/2024,351.95,346.99,353.5,346.26,13.75M,1.39%
1/8/2024,358.66,354.7,358.98,352.05,13.89M,1.91%
1/9/2024,357.43,356.4,360.64,355.36,13.46M,-0.34%
1/10/2024,370.47,360.17,372.94,359.08,22.12M,3.65%
1/11/2024,369.67,372.13,372.78,362.93,17.21M,-0.22%
1/12/2024,374.49,370.15,377.06,369.54,19.31M,1.30%
1/16/2024,367.46,373.65,375.61,367.23,15.31M,-1.88%
1/17/2024,368.37,366.3,368.54,358.61,12.72M,0.25%
1/18/2024,376.13,371.49,376.85,370.95,16.35M,2.11%
1/19/2024,383.45,379,384.36,377.97,21.67M,1.95%
1/22/2024,381.78,387.95,390.35,381.16,17.68M,-0.44%
1/23/2024,385.2,384.61,388.38,382.08,15.51M,0.90%
1/24/2024,390.7,390,396.15,387.81,15.60M,1.43%
1/25/2024,393.18,390.17,395.49,385.66,15.09M,0.63%
1/26/2024,394.14,394.35,396.79,391.59,13.16M,0.24%
1/29/2024,401.02,394.98,402.93,393.1,18.74M,1.75%
1/30/2024,400.06,403.59,406.36,399.57,18.61M,-0.24%
1/31/2024,390.14,389,398,387.1,20.18M,-2.48%
2/1/2024,394.78,393.94,400.5,393.05,29.73M,1.19%
2/2/2024,474.99,459.6,485.96,453.01,84.71M,20.32%
2/5/2024,459.41,469.88,471.9,459.22,40.83M,-3.28%
2/6/2024,454.72,464,467.12,453,21.66M,-1.02%
2/7/2024,469.59,458,471.52,456.18,23.07M,3.27%
2/8/2024,470,468.32,470.59,465.03,18.82M,0.09%
2/9/2024,468.11,472.95,473.59,467.46,18.41M,-0.40%
2/12/2024,468.9,468.19,479.14,466.58,19.38M,0.17%
2/13/2024,460.12,456.87,467.89,455.09,20.92M,-1.87%
2/14/2024,473.28,467.93,474.11,466.09,16.86M,2.86%
2/15/2024,484.03,475.28,488.62,472.22,24.21M,2.27%
2/16/2024,473.32,478.11,478.96,469.21,23.32M,-2.21%
2/20/2024,471.75,469.71,476.18,466.56,18.02M,-0.33%
2/21/2024,468.03,466.5,469,461.79,12.98M,-0.79%
2/22/2024,486.13,480.24,489.99,476.06,21.63M,3.87%
2/23/2024,484.03,488.05,494.36,482.35,18.37M,-0.43%
2/26/2024,481.74,483.47,486.14,480.6,12.10M,-0.47%
2/27/2024,487.05,479.98,487.27,479.92,10.81M,1.10%
2/28/2024,484.02,485,491.05,482.75,12.72M,-0.62%
2/29/2024,490.13,488.44,491.7,482.61,17.73M,1.26%
3/1/2024,502.3,492.11,504.25,491.85,15.88M,2.48%
3/4/2024,498.19,503,504.42,496.42,12.32M,-0.82%
3/5/2024,490.22,495,495.58,487.89,15.33M,-1.60%
3/6/2024,496.09,497.63,502.97,494.29,11.76M,1.20%
3/7/2024,512.19,503.28,519.85,501.38,18.59M,3.25%
3/8/2024,505.95,514.19,523.57,499.35,18.60M,-1.22%
3/11/2024,483.59,497.01,497.32,476,20.43M,-4.42%
3/12/2024,499.75,493.26,502.31,484.73,15.45M,3.34%
3/13/2024,495.57,495.39,500.98,491.03,12.09M,-0.84%
3/14/2024,491.83,500.26,501.35,488.16,12.62M,-0.75%
3/15/2024,484.1,489.01,491.83,481.3,29.15M,-1.57%
3/18/2024,496.98,491.91,497.42,486.81,11.76M,2.66%
3/19/2024,496.24,488.17,496.63,481.28,10.90M,-0.15%
3/20/2024,505.52,499.5,508.2,495.17,11.71M,1.87%
3/21/2024,507.76,514.71,515.04,506.01,9.71M,0.44%
3/22/2024,509.58,507,509.97,504.34,8.12M,0.36%
3/25/2024,503.02,505.79,507.22,500.24,8.38M,-1.29%
3/26/2024,495.89,505.13,510,495.21,11.21M,-1.42%
3/27/2024,493.86,499.3,499.89,488.07,9.99M,-0.41%
3/28/2024,485.58,492.84,492.89,485.15,15.21M,-1.68%
4/1/2024,491.35,487.2,497.43,481.78,9.25M,1.19%
4/2/2024,497.37,485.1,497.53,484.65,11.08M,1.23%
4/3/2024,506.74,498.93,507.24,498.75,12.10M,1.88%
4/4/2024,510.92,516.42,530,510.58,26.48M,0.82%
4/5/2024,527.34,516.85,530.7,514.41,19.26M,3.21%
4/8/2024,519.25,529.28,531.49,518.89,13.26M,-1.53%
4/9/2024,516.9,522.23,525.87,506.74,10.88M,-0.45%
4/10/2024,519.83,509.29,522.56,505.8,11.42M,0.57%
4/11/2024,523.16,521.11,523.86,517.29,10.37M,0.64%
4/12/2024,511.9,517.75,520.19,509.33,11.98M,-2.15%
4/15/2024,500.23,516.72,518.53,497.28,13.51M,-2.28%
4/16/2024,499.76,498.11,504.77,497.11,9.85M,-0.09%
4/17/2024,494.17,503.1,503.16,487.14,12.19M,-1.12%
4/18/2024,501.8,499.82,512.21,499.04,14.81M,1.54%
4/19/2024,481.07,502.8,502.8,475.73,25.22M,-4.13%
4/22/2024,481.73,489.71,492.01,473.4,17.27M,0.14%
4/23/2024,496.1,491.25,498.76,488.97,15.08M,2.98%
4/24/2024,493.5,508.06,510,484.58,37.77M,-0.52%
4/25/2024,441.38,421.4,445.77,414.5,82.89M,-10.56%
4/26/2024,443.29,441.46,446.44,431.96,32.69M,0.43%
4/29/2024,432.62,439.56,439.76,428.56,21.50M,-2.41%
4/30/2024,430.17,431.05,439.62,429.72,18.43M,-0.57%
5/1/2024,439.19,428.6,449.96,427.11,20.34M,2.10%
5/2/2024,441.68,438.84,443.96,432.28,15.22M,0.57%
5/3/2024,451.96,445.93,454.17,443.85,16.49M,2.33%
5/6/2024,465.68,455.58,466.16,453.34,15.09M,3.04%
5/7/2024,468.24,466.29,471.53,461.31,13.41M,0.55%
5/8/2024,472.6,463.5,475.58,463,11.68M,0.93%
5/9/2024,475.42,470,476.08,467.63,9.44M,0.60%
5/10/2024,476.2,477.09,477.5,469.6,10.75M,0.16%
5/13/2024,468.01,472.75,473.35,462.85,14.67M,-1.72%
5/14/2024,471.85,463.37,472.54,460.08,10.48M,0.82%
5/15/2024,481.54,474.98,482.5,471.2,13.10M,2.05%
5/16/2024,473.23,475,477.69,472.75,16.61M,-1.73%
5/17/2024,471.91,470.83,472.8,468.42,10.81M,-0.28%
5/20/2024,468.84,469.95,473.2,467.04,11.75M,-0.65%
5/21/2024,464.63,467.12,470.7,462.27,11.74M,-0.90%
5/22/2024,467.78,467.87,473.72,465.65,10.08M,0.68%
5/23/2024,465.78,472.88,474.36,461.54,11.75M,-0.43%
5/24/2024,478.22,467.62,479.85,466.3,12.02M,2.67%
5/28/2024,479.92,476.58,480.86,474.84,10.18M,0.36%
5/29/2024,474.36,474.66,479.85,473.7,9.23M,-1.16%
5/30/2024,467.05,471.67,471.73,464.71,10.74M,-1.54%
5/31/2024,466.83,465.8,469.12,454.46,16.92M,-0.05%
6/3/2024,477.49,470.86,479.6,468.24,11.28M,2.28%
6/4/2024,476.99,477,478.89,473.23,7.09M,-0.10%
6/5/2024,495.06,484.45,496.65,483.91,15.69M,3.79%
6/6/2024,493.76,492.98,502.82,490.89,10.67M,-0.26%
6/7/2024,492.96,495.91,498.91,490.17,9.38M,-0.16%
6/10/2024,502.6,493.86,502.66,493.41,11.24M,1.96%
6/11/2024,507.47,500.16,507.6,498.27,9.67M,0.97%
6/12/2024,508.84,513.99,514.01,504.47,11.98M,0.27%
6/13/2024,504.1,505.71,509.36,501.36,9.95M,-0.93%
6/14/2024,504.16,502.65,507.15,500.75,10.24M,0.01%
6/17/2024,506.63,501.67,510.75,496.01,11.27M,0.49%
6/18/2024,499.49,504.56,506,495.02,13.06M,-1.41%
6/20/2024,501.7,502,503.67,496.77,11.80M,0.44%
6/21/2024,494.78,503.45,503.45,492.39,23.13M,-1.38%
6/24/2024,498.91,499.2,507.8,494.29,13.53M,0.83%
6/25/2024,510.6,497.05,510.71,495.5,12.11M,2.34%
6/26/2024,513.12,506.64,513.81,504.68,8.88M,0.49%
6/27/2024,519.56,514.25,522.88,513.9,10.12M,1.26%
6/28/2024,504.22,517.15,521.88,503.84,15.86M,-2.95%
7/1/2024,504.68,504.95,506.58,493.17,10.33M,0.09%
7/2/2024,509.5,500.76,510.5,499.45,7.74M,0.96%
7/3/2024,509.96,506.37,511.28,506.02,6.01M,0.09%
7/5/2024,539.91,511.6,540.87,511.6,21.35M,5.87%
7/8/2024,529.32,542.35,542.81,526.65,14.92M,-1.96%
7/9/2024,530,533.75,537.48,528.19,8.77M,0.13%
7/10/2024,534.69,530.79,538.88,528.36,10.98M,0.88%
7/11/2024,512.7,530.89,535.46,508.37,16.46M,-4.11%
7/12/2024,498.87,497.76,508.09,494.23,19.75M,-2.70%
7/15/2024,496.16,498.63,506.68,493.37,12.54M,-0.54%
7/16/2024,489.79,501.5,503.95,485.79,14.08M,-1.28%
7/17/2024,461.99,479.17,479.17,459.12,28.08M,-5.68%
7/18/2024,475.85,475,479.24,464.54,19.27M,3.00%
7/19/2024,476.79,476.06,486.71,475.71,15.15M,0.20%
7/22/2024,487.4,486.58,492.06,483.9,12.02M,2.23%
7/23/2024,488.69,489.84,495.22,487.72,9.46M,0.26%
7/24/2024,461.27,472.3,476.3,460.58,17.65M,-5.61%
7/25/2024,453.41,463.26,463.55,442.65,18.24M,-1.70%
7/26/2024,465.7,464.2,469.77,459.42,14.22M,2.71%
7/29/2024,465.71,469.88,473.96,465.02,11.34M,0.00%
7/30/2024,463.19,467,472.73,456.7,11.39M,-0.54%
7/31/2024,474.83,471.02,476.5,466.75,24.29M,2.51%
8/1/2024,497.74,521,527.17,492.1,43.08M,4.82%
8/2/2024,488.14,489,501.14,476.15,24.04M,-1.93%
8/5/2024,475.73,451.35,483.48,450.8,21.40M,-2.54%
8/6/2024,494.09,479,502.56,478.65,20.95M,3.86%
8/7/2024,488.92,503.13,510.15,486.86,20.11M,-1.05%
8/8/2024,509.63,497.5,509.96,494.72,16.16M,4.24%
8/9/2024,517.77,507.71,518.34,505.7,13.70M,1.60%
8/12/2024,515.95,516.86,518.02,509.1,9.77M,-0.35%
8/13/2024,528.54,520.01,531.5,518.15,13.74M,2.44%
8/14/2024,526.76,528.06,534,523.13,11.44M,-0.34%
8/15/2024,537.33,531.79,539.77,526.7,13.48M,2.01%
8/16/2024,527.42,531.9,533.66,524.66,14.78M,-1.84%
8/19/2024,529.28,526.87,531.66,522.76,9.88M,0.35%
8/20/2024,526.73,528.35,531.09,525.88,7.94M,-0.48%
8/21/2024,535.16,527.15,539.4,526.93,13.42M,1.60%
8/22/2024,531.93,537,544.23,528.59,15.71M,-0.60%
8/23/2024,528,536.92,539.87,525.06,11.32M,-0.74%
8/26/2024,521.12,527.6,528,514.95,9.58M,-1.30%
8/27/2024,519.1,518.98,524.01,515.31,6.28M,-0.39%
8/28/2024,516.78,517.67,521.09,512.45,9.11M,-0.45%
8/29/2024,518.22,519.05,527.2,515.68,8.32M,0.28%
8/30/2024,521.31,521.35,523.54,515.2,9.16M,0.60%
9/3/2024,511.76,519.64,525.49,508.62,12.46M,-1.83%
9/4/2024,512.74,506.07,516.59,504.07,8.34M,0.19%
9/5/2024,516.86,511.72,521.63,511.15,8.64M,0.80%
9/6/2024,500.27,521.88,524.58,498.25,14.74M,-3.21%
9/9/2024,504.79,506.16,511.33,502.08,11.05M,0.90%
9/10/2024,504.79,508.16,514.18,500.03,9.90M,0.00%
9/11/2024,511.83,507.01,513.12,495.6,10.78M,1.39%
9/12/2024,525.6,517.05,526.71,515.22,11.99M,2.69%
9/13/2024,524.62,520.34,527.58,517.11,10.32M,-0.19%
9/16/2024,533.28,524.54,534.1,517.4,9.53M,1.65%
9/17/2024,536.32,537.6,542.1,530.57,11.69M,0.57%
9/18/2024,537.95,537.07,544.2,533.9,10.32M,0.30%
9/19/2024,559.1,550,562.07,546.52,15.65M,3.93%
9/20/2024,561.35,560,564.5,556.3,22.07M,0.40%
9/23/2024,564.41,569.5,573.98,562.41,12.83M,0.55%
9/24/2024,563.33,566.68,567.74,554.19,12.99M,-0.19%
9/25/2024,568.31,564.05,576.88,563.72,16.54M,0.88%
9/26/2024,567.84,575.73,577.4,562.35,14.40M,-0.08%
9/27/2024,567.36,570.1,570.84,564.51,9.40M,-0.08%
9/30/2024,572.44,567.7,574.68,564.8,12.81M,0.90%
10/1/2024,576.47,577.98,583.04,570.1,15.26M,0.70%
10/2/2024,572.81,574.86,576,569.34,6.52M,-0.63%
10/3/2024,582.77,570.15,583.36,568.73,11.58M,1.74%
10/4/2024,595.94,583.73,596.85,581.43,14.20M,2.26%
10/7/2024,584.78,598.22,602.95,584.04,12.01M,-1.87%
10/8/2024,592.89,589.69,593.56,585.97,7.86M,1.39%
10/9/2024,590.51,593.99,594.39,581.61,9.53M,-0.40%
10/10/2024,583.83,587.57,590.23,582.52,7.74M,-1.13%
10/11/2024,589.95,584.83,591.21,582.71,8.59M,1.05%
10/14/2024,590.42,594.22,600.1,589.96,8.25M,0.08%
10/15/2024,586.27,590.16,590.61,580.14,9.56M,-0.70%
10/16/2024,576.79,581.4,582.08,574.03,11.27M,-1.62%
10/17/2024,576.93,583.33,584.97,575.2,8.70M,0.02%
10/18/2024,576.47,581.1,583.97,575.25,7.69M,-0.08%
10/21/2024,575.16,576.03,577.24,569.11,8.17M,-0.23%
10/22/2024,582.01,574.29,583.53,572.12,8.54M,1.19%
10/23/2024,563.69,579.97,585,562.5,14.25M,-3.15%
10/24/2024,567.78,567.13,568.88,561.52,7.18M,0.73%
10/25/2024,573.25,573.93,581.29,571.72,11.34M,0.96%
10/28/2024,578.16,582,583.75,574.12,10.93M,0.86%
10/29/2024,593.28,580.15,593.67,575.4,13.02M,2.62%
10/30/2024,591.8,600.98,601.2,589.38,26.86M,-0.25%
10/31/2024,567.58,585,589.9,563.01,26.84M,-4.09%
11/1/2024,567.16,567.6,573.67,562.56,15.30M,-0.07%
11/4/2024,560.68,564.1,568.69,557.89,12.06M,-1.14%
11/5/2024,572.43,567.3,573.48,566.67,9.78M,2.10%
11/6/2024,572.05,562.75,573,555.17,18.31M,-0.07%
11/7/2024,591.7,576.89,594.8,575.21,14.65M,3.44%
11/8/2024,589.34,591.54,593.1,584.52,9.42M,-0.40%
11/11/2024,583.17,586.36,587,576.51,10.21M,-1.05%
11/12/2024,584.82,588.54,599.66,580.38,16.29M,0.28%
11/13/2024,580,582.6,585.64,575.17,10.76M,-0.82%
11/14/2024,577.16,577,580.76,573.01,11.05M,-0.49%
11/15/2024,554.08,571.22,572.57,551.5,17.71M,-4.00%
11/18/2024,554.4,557.04,559.9,550.09,14.35M,0.06%
11/19/2024,561.09,551.86,561.43,550.6,9.52M,1.21%
11/20/2024,565.52,562.93,566.35,554.2,9.80M,0.79%
11/21/2024,563.09,569.52,570,549.05,11.15M,-0.43%
11/22/2024,559.14,563.55,563.83,554.59,9.16M,-0.70%
11/25/2024,565.11,562.1,572.59,556.39,13.60M,1.07%
11/26/2024,573.54,566,577.5,565.2,10.36M,1.49%
11/27/2024,569.2,574.89,574.98,564.1,7.20M,-0.76%
11/29/2024,574.32,569,578.46,566.9,7.13M,0.90%
12/2/2024,592.83,577.5,594.5,575.57,12.52M,3.22%
12/3/2024,613.65,595,614.2,591.25,14.91M,3.51%
12/4/2024,613.78,612.96,617.78,605.1,14.70M,0.02%
12/5/2024,608.93,617.08,619.9,607.05,8.08M,-0.79%
12/6/2024,623.77,610.1,629.79,608.53,16.94M,2.44%
12/9/2024,613.57,623.92,626.4,606.17,11.43M,-1.64%
12/10/2024,619.32,617.56,625.59,612.74,10.94M,0.94%
12/11/2024,632.68,623.37,638.4,621.53,10.84M,2.16%
12/12/2024,630.79,631.5,636.66,627.21,7.47M,-0.30%
12/13/2024,620.35,627.22,631.08,616.89,8.45M,-1.66%
12/16/2024,624.24,629.97,631.15,618.58,10.89M,0.63%
12/17/2024,619.44,626.17,632.37,616.54,12.90M,-0.77%
12/18/2024,597.19,621,627.36,596.32,17.08M,-3.59%
12/19/2024,595.57,610.39,611.52,595,14.96M,-0.27%
12/20/2024,585.25,590.58,603.11,580,48.99M,-1.73%
12/23/2024,599.85,589.6,601.09,586.25,10.21M,2.49%
12/24/2024,607.75,602.72,607.99,599.28,4.73M,1.32%
12/26/2024,603.35,605.48,606.3,598.94,6.09M,-0.72%
12/27/2024,599.81,599.41,601.85,589.8,8.08M,-0.59%
12/30/2024,591.24,588.75,596.94,585.58,7.03M,-1.43%
12/31/2024,585.51,592.27,593.97,583.85,6.02M,-0.97%
1/2/2025,599.24,589.72,604.91,587.82,12.68M,2.34%
1/3/2025,604.63,604.76,609.5,596.41,11.44M,0.90%
1/6/2025,630.2,611.83,630.99,605.62,14.56M,4.23%
1/7/2025,617.89,631.7,632.1,608.23,12.07M,-1.95%
1/8/2025,610.72,613.4,616.44,602.79,10.09M,-1.16%
1/10/2025,615.86,610.03,629.91,597.34,19.26M,0.84%
1/13/2025,608.33,607.1,608.97,598.45,10.79M,-1.22%
1/14/2025,594.25,605.07,605.49,588.55,13.60M,-2.31%
1/15/2025,617.12,610.21,622.46,606.5,15.52M,3.85%
1/16/2025,611.3,611.5,616.25,609.71,8.36M,-0.94%
1/17/2025,612.77,624.05,624.97,603.67,17.28M,0.24%
1/21/2025,616.46,617.83,621.5,609.01,11.67M,0.60%
1/22/2025,623.5,623.3,633.7,619.43,12.27M,1.14%
1/23/2025,636.45,627.36,636.6,621.15,9.91M,2.08%
1/24/2025,647.49,636.4,652,634.2,19.07M,1.73%
1/27/2025,659.88,626.61,663.87,625.1,28.40M,1.91%
1/28/2025,674.33,666,682.58,659.47,20.95M,2.19%
1/29/2025,676.49,675,681.05,665.67,21.38M,0.32%
1/30/2025,687,696.82,710.79,676.1,29.32M,1.55%
1/31/2025,689.18,691,705.3,685.58,19.33M,0.32%
2/3/2025,697.46,675.91,704,675.25,21.42M,1.20%
2/4/2025,704.19,702.5,707.71,691.61,13.83M,0.96%
2/5/2025,704.87,703.55,718.14,699.01,17.79M,0.10%
2/6/2025,711.99,705.88,718.9,703.5,13.08M,1.01%
2/7/2025,714.52,716.79,725.01,711.75,16.43M,0.36%
2/10/2025,717.4,718.56,721.2,711.33,12.90M,0.40%
2/11/2025,719.8,713.32,723.66,710.04,13.00M,0.33%
2/12/2025,725.38,715.3,727.1,712.6,12.02M,0.78%
2/13/2025,728.56,721.52,729,718.04,12.57M,0.44%
2/14/2025,736.67,726.14,740.91,725.62,16.90M,1.11%
2/18/2025,716.37,736,737,706.44,21.94M,-2.76%
2/19/2025,703.77,704.09,707,695.39,17.54M,-1.76%
2/20/2025,694.84,697.28,705.63,693.64,12.59M,-1.27%
2/21/2025,683.55,696.58,703.87,682.36,15.66M,-1.62%
2/24/2025,668.13,686.28,687.27,662.45,15.68M,-2.26%
2/25/2025,657.5,665.97,668,641.86,20.58M,-1.59%
2/26/2025,673.7,659.65,683.01,658,14.49M,2.46%
2/27/2025,658.24,682.45,688.65,657.57,12.50M,-2.29%
2/28/2025,668.2,658.04,669.63,642.6,17.53M,1.51%
3/3/2025,655.05,673.67,681.25,650.84,10.84M,-1.97%
3/4/2025,640,645.51,649.75,623.65,21.50M,-2.30%
